ISS.UTCGregorian,ISS.UTCModJulian,ISS.ElapsedSecs,ISS.ICRF.X,ISS.ICRF.Y,ISS.ICRF.Z,Earth.ICRF.X,Earth.ICRF.Y,Earth.ICRF.Z,Sun.ICRF.X,Sun.ICRF.Y,Sun.ICRF.Z,SolarSystemBarycenter.ICRF.X,SolarSystemBarycenter.ICRF.Y,SolarSystemBarycenter.ICRF.Z
13 Sep 2024 15:25:50.557,30567.1429462637,74768.55718404986,147669595.1597655,-22241753.86112348,-9617534.438685872,147671031.5875128,-22246488.02014106,-9612859.114253288,-969685.376560688,-621095.3944071606,-238112.7000732943,0,0,0
13 Sep 2024 15:27:22.373,30567.14400894517,74860.37286267383,147669486.8435253,-22239725.09018657,-9616704.830464521,147671415.4552961,-22244020.12932698,-9611789.372187635,-969684.3307414353,-621096.0899371915,-238113.0184431747,0,0,0
13 Sep 2024 15:28:54.199,30567.14507174592,74952.19884726685,147669398.9557851,-22237741.71453559,-9615822.755201565,147671799.3174735,-22241551.95464107,-9610719.507101815,-969683.2848039269,-621096.7855438292,-238113.3368481752,0,0,0
13 Sep 2024 15:30:26.032,30567.14613462435,75044.03154419269,147669336.5156257,-22235798.66910653,-9614886.23729703,147672183.159009,-22239083.59267495,-9609649.560864825,-969682.2387890816,-621097.481199868,-238113.6552758366,0,0,0
13 Sep 2024 15:31:57.866,30567.14719752701,75135.86633387022,147669304.2710399,-22233890.47517454,-9613893.895439807,147672566.9605851,-22236615.16760615,-9608579.587303165,-969681.1927495897,-621098.1768703125,-238113.9737101439,0,0,0
13 Sep 2024 15:33:29.700,30567.14826041176,75227.69957645796,147669306.64633,-22232011.2581884,-9612844.93755528,147672950.7069923,-22234146.77725367,-9607509.628817871,-969680.1467268169,-621098.8725275733,-238114.2921384722,0,0,0
13 Sep 2024 15:35:01.526,30567.14932321699,75319.52594766626,147669347.6944299,-22230154.86711206,-9611739.199738398,147673334.3759869,-22231678.56473958,-9606439.747447195,-969679.1007815003,-621099.5681313351,-238114.6105423626,0,0,0
13 Sep 2024 15:36:33.342,30567.15038590068,75411.34181896923,147669431.0530249,-22228314.87293109,-9610577.110200701,147673717.952422,-22229210.6275982,-9605369.985468751,-969678.0549549162,-621100.2636540979,-238114.9289092273,0,0,0
13 Sep 2024 15:38:05.143,30567.15144840939,75503.14257141436,147669559.904396,-22226484.69382946,-9609359.71664056,147674101.4170214,-22226743.08998694,-9604300.396700304,-969677.0092996657,-621100.9590608813,-238115.2472230587,0,0,0
13 Sep 2024 15:39:36.924,30567.15251069029,75594.92364105536,147669736.9403275,-22224657.64628145,-9608088.664068596,147674484.7507484,-22224276.07458605,-9603231.034319306,-969675.9638678133,-621101.6543171145,-238115.5654680282,0,0,0
13 Sep 2024 15:41:08.682,30567.15357271159,75686.68228166644,147669964.3372308,-22222826.98369912,-9606766.151904522,147674867.9421666,-22221809.65521779,-9602161.930325037,-969674.9186905622,-621102.3494019918,-238115.8836346138,0,0,0
13 Sep 2024 15:42:40.415,30567.1546344302,75778.41476916801,147670243.7276824,-22220986.0258365,-9605394.948535698,147675250.9757623,-22219343.93198951,-9601093.128110392,-969673.8738103509,-621103.0442873053,-238116.2017099056,0,0,0
13 Sep 2024 15:44:12.121,30567.15569584056,75870.12062422,147670576.1957687,-22219128.14683052,-9603978.298657933,147675633.849576,-22216878.9177923,-9600024.633263182,-969672.8292326331,-621103.7389694266,-238116.5196922366,0,0,0
13 Sep 2024 15:45:43.797,30567.15675690979,75961.79700630018,147670962.248907,-22217246.95908093,-9602519.971516574,147676016.5517928,-22214414.68898526,-9598956.478882294,-969671.784989804,-621104.4334268309,-238116.8375717644,0,0,0
13 Sep 2024 15:47:15.446,30567.15781765808,76053.44565800624,147671401.8400372,-22215336.24030595,-9601024.111697646,147676399.0897326,-22211951.19873516,-9597888.644667182,-969670.7410619855,-621105.1276727356,-238117.1553545278,0,0,0
13 Sep 2024 15:48:47.065,30567.15887806888,76145.06515106186,147671894.3369284,-22213390.15821585,-9599495.316628749,147676781.4574789,-22209488.48544078,-9596821.147262316,-969669.6974654496,-621105.8216963112,-238117.4730355758,0,0,0
13 Sep 2024 15:50:18.657,30567.15993815778,76236.65683233412,147672438.5561558,-22211403.20969592,-9597938.49149736,147677163.6606978,-22207026.51290578,-9595753.970977848,-969668.6541848779,-621106.5155077577,-238117.7906195763,0,0,0
13 Sep 2024 15:51:50.223,30567.16099794755,76328.22266884614,147673032.7685099,-22209370.32177045,-9596358.829991071,147677545.7076401,-22204565.22826361,-9594687.092898015,-969667.6111978292,-621107.2091219872,-238118.1081133578,0,0,0
13 Sep 2024 15:53:21.766,30567.16205748184,76419.76643088274,147673674.7272791,-22207286.87637235,-9594761.737520164,147677927.6140747,-22202104.53017533,-9593620.469096022,-969666.5684613287,-621107.9025675617,-238118.4255299866,0,0,0
13 Sep 2024 15:54:53.291,30567.16311679575,76511.29115321673,147674361.6767044,-22205148.81321223,-9593152.816983428,147678309.3926946,-22199644.33707156,-9592554.06421447,-969665.5259408951,-621108.595867455,-238118.7428799886,0,0,0
13 Sep 2024 15:56:24.801,30567.16417593334,76602.80064039398,147675090.3914489,-22202952.63751432,-9591537.783168469,147678691.059397,-22197184.54669036,-9591487.83392648,-969664.4835931659,-621109.2890505083,-238119.0601765588,0,0,0
13 Sep 2024 15:57:56.300,30567.16523495471,76694.30008751806,147675857.2176923,-22200695.43787194,-9589922.39078046,147679072.6358695,-22194725.01939008,-9590421.717702426,-969663.4413589537,-621109.9821560569,-238119.3774377033,0,0,0
13 Sep 2024 15:59:27.794,30567.16629390779,76785.79363294411,147676658.0924938,-22198374.97344179,-9588312.416561488,147679454.1393826,-22192265.64393327,-9589355.667324891,-969662.3991910815,-621110.6752154678,-238119.6946777795,0,0,0
13 Sep 2024 16:00:59.286,30567.16735284486,76877.28579629911,147677488.5979052,-22195989.66168935,-9586713.572851669,147679835.5887876,-22189806.29883254,-9588289.630133471,-969661.3570381403,-621111.3682629615,-238120.0119124521,0,0,0
13 Sep 2024 16:02:30.782,30567.16841182977,76968.78209235147,147678344.0140057,-22193538.57532592,-9585131.436817981,147680217.0070745,-22187346.83584923,-9587223.541872064,-969660.3148373067,-621112.0613403171,-238120.3291608468,0,0,0
13 Sep 2024 16:04:02.287,30567.16947090978,77060.28660476441,147679219.3462078,-22191021.51396933,-9583571.433819799,147680598.4112568,-22184887.14521196,-9586157.354958763,-969659.2725419998,-621112.7544784695,-238120.6464371197,0,0,0
13 Sep 2024 16:05:33.802,30567.17053012093,77151.80244846269,147680109.3806902,-22188438.99636812,-9582038.770994985,147680979.8143025,-22182427.1431885,-9585091.033098675,-969658.2301167548,-621113.4477010109,-238120.9637520742,0,0,0
13 Sep 2024 16:07:05.334,30567.17158950961,77243.33363041515,147681008.7570567,-22185792.20230273,-9580538.350745482,147681361.2328897,-22179966.72206687,-9584024.52960257,-969657.1875160038,-621114.1410382874,-238121.2811196037,0,0,0
13 Sep 2024 16:08:36.883,30567.17264911037,77334.8831357318,147681912.0061021,-22183083.01252975,-9579074.751131358,147681742.679431,-22177505.8016023,-9582957.809687255,-969656.1447056532,-621114.8345129192,-238121.5985500552,0,0,0
13 Sep 2024 16:10:08.454,30567.173708955,77426.45371189574,147682813.614557,-22180313.96697634,-9577652.164031234,147682124.1653425,-22175044.30793674,-9581890.841337958,-969655.1016544104,-621115.5281457193,-238121.9160529561,0,0,0
13 Sep 2024 16:11:40.046,30567.17476904688,77518.0456505972,147683708.0611959,-22177488.30656182,-9576274.38373585,147682505.6918056,-22172582.23322537,-9580823.621154252,-969654.0583590865,-621116.2219388895,-238122.233629318,0,0,0
13 Sep 2024 16:13:11.659,30567.17582938691,77609.65902947355,147684589.8974407,-22174609.87458931,-9574944.729352335,147682887.2591099,-22170119.57537724,-9579756.148229809,-969653.014818579,-621116.9158930182,-238122.5512794089,0,0,0
13 Sep 2024 16:14:43.293,30567.17688996383,77701.29287538584,147685453.7973063,-22171683.10291822,-9573666.020963056,147683268.8631685,-22167656.3605474,-9578688.43390191,-969651.971044153,-621117.610000737,-238122.8689998537,0,0,0
13 Sep 2024 16:16:14.946,30567.17795076394,77792.94600491412,147686294.6223993,-22168712.93993492,-9572440.536319513,147683650.4990206,-22165192.62055224,-9577620.491961822,-969650.9270492196,-621118.3042530678,-238123.186786551,0,0,0
13 Sep 2024 16:17:46.616,30567.17901176061,77884.61611659732,147687107.4686697,-22165704.82832015,-9571269.997848092,147684032.1570566,-22162728.41723748,-9576552.349217439,-969649.8828600049,-621118.9986325912,-238123.5046315193,0,0,0
13 Sep 2024 16:19:18.301,30567.18007293246,77976.30136442604,147687887.7332869,-22162664.59723837,-9570155.532877807,147684413.829564,-22160263.80023174,-9575484.027180983,-969648.8384975493,-621119.6931253187,-238123.8225283548,0,0,0
13 Sep 2024 16:20:49.998,30567.18113423797,78067.99816073617,147688631.1453375,-22159598.47355513,-9569097.688059298,147684795.5015866,-22157798.86597385,-9574415.567655195,-969647.7940026522,-621120.3877040781,-238124.1404646225,0,0,0
13 Sep 2024 16:22:21.702,30567.18219562836,78159.70229016384,147689333.823257,-22156512.98079972,-9568096.406812534,147685177.1555636,-22155333.72777716,-9573347.019757317,-969646.7494233847,-621121.0823369212,-238124.4584257063,0,0,0
13 Sep 2024 16:23:53.411,30567.18325707368,78251.41116647283,147689992.3337416,-22153414.79405795,-9567151.00590378,147685558.7807218,-22152868.45516288,-9572278.41362226,-969645.7047892213,-621121.7770042829,-238124.7764026336,0,0,0
13 Sep 2024 16:25:25.122,30567.18431853874,78343.12174734659,147690603.7113759,-22150310.73863272,-9566260.207497349,147685940.3643962,-22150403.12991311,-9571209.7846996,-969644.6601347327,-621122.4716831036,-238125.0943848621,0,0,0
13 Sep 2024 16:26:56.832,30567.18537999725,78434.83176212758,147691165.4989395,-22147207.67634859,-9565422.140735857,147686321.8971381,-22147937.81306736,-9570141.159447756,-969643.6154859066,-621123.1663561836,-238125.4123645183,0,0,0
13 Sep 2024 16:28:28.538,30567.18644141416,78526.53818390099,147691675.7638802,-22144112.48423896,-9564634.376600111,147686703.3663583,-22145472.58599536,-9569072.573137535,-969642.5708771646,-621123.8610006049,-238125.7303311024,0,0,0
13 Sep 2024 16:30:00.239,30567.18750276104,78618.23855373077,147692133.1277955,-22141031.93666063,-9563893.941596661,147687084.7618358,-22143007.51479943,-9568004.054421887,-969641.5263364613,-621124.55559773,-238126.048276091,0,0,0
13 Sep 2024 16:31:31.932,30567.18856403349,78709.93249411695,147692536.7863126,-22137972.58300498,-9563197.340006981,147687466.0820103,-22140542.60962962,-9566935.607700484,-969640.4818682075,-621125.2501447052,-238126.3661981765,0,0,0
13 Sep 2024 16:33:03.619,30567.18962521617,78801.61867705174,147692886.5015129,-22134940.77994026,-9562540.616803998,147687847.3213705,-22138077.90618764,-9565867.248448711,-969639.4374874234,-621125.944631476,-238126.6840927545,0,0,0
13 Sep 2024 16:34:35.295,30567.19068628934,78893.29539922765,147693182.609486,-22131942.60338365,-9561919.393953225,147688228.4728474,-22135613.45026442,-9564798.996515259,-969638.3932135105,-621126.6390451267,-238127.0019539185,0,0,0
13 Sep 2024 16:36:06.965,30567.19174727933,78984.96493413113,147693426.0285797,-22128983.64298522,-9561328.889514122,147688609.5459062,-22133149.18074667,-9563730.825409738,-969637.3490206897,-621127.3334028982,-238127.3197895512,0,0,0
13 Sep 2024 16:37:38.628,30567.19280819947,79076.62843437865,147693618.2296732,-22126069.11128239,-9560764.005075084,147688990.5453489,-22130685.06665192,-9562662.721702361,-969636.3048957288,-621128.0277135037,-238127.6376036536,0,0,0
13 Sep 2024 16:39:10.288,30567.19386906913,79168.28757278854,147693761.2263803,-22123203.73443886,-9560219.368214721,147689371.4781367,-22128221.0630131,-9561594.665901544,-969635.2608196139,-621128.7219896242,-238127.9554020204,0,0,0
13 Sep 2024 16:40:41.945,30567.19492991561,79259.94470928563,147693857.5529188,-22120391.69772591,-9559689.388768651,147689752.3540822,-22125757.10639162,-9560526.630508965,-969634.2167654634,-621129.4162491374,-238128.2731928341,0,0,0
13 Sep 2024 16:42:13.602,30567.19599075878,79351.60155912163,147693910.2355469,-22117636.6420332,-9559168.325639678,147690133.1803149,-22123293.15067859,-9559458.595538089,-969633.1727137268,-621130.1105050333,-238128.5909820441,0,0,0
13 Sep 2024 16:43:45.262,30567.19705164195,79443.26186460676,147693922.7620689,-22114941.54502795,-9558650.332091639,147690513.9723812,-22120829.09527216,-9558390.51738169,-969632.128621757,-621130.8047856465,-238128.9087826218,0,0,0
13 Sep 2024 16:45:16.927,30567.19811258667,79534.92748872377,147693899.0428305,-22112308.80629836,-9558129.539362403,147690894.7380134,-22118364.89009057,-9557322.374331156,-969631.0844683647,-621131.4991050996,-238129.2266010307,0,0,0
13 Sep 2024 16:46:48.602,30567.19917363987,79626.60248464672,147693843.3700558,-22109740.10267643,-9557600.095035724,147691275.4940362,-22115900.42617334,-9556254.119156096,-969630.0402073562,-621132.1934940927,-238129.5444513224,0,0,0
13 Sep 2024 16:48:20.289,30567.20023482765,79718.28910951735,147693760.3734466,-22107236.48487144,-9557056.24680984,147691656.2498074,-22113435.64284104,-9555185.7255542,-969628.9958130717,-621132.8879697211,-238129.8623413201,0,0,0
13 Sep 2024 16:49:51.990,30567.20129618208,79809.99013156397,147693654.9712997,-22104798.29931003,-9556492.389601119,147692037.0168022,-22110970.46567412,-9554117.161267327,-969627.9512539208,-621133.5825529471,-238130.1802806258,0,0,0
13 Sep 2024 16:51:23.707,30567.20235771518,79901.70659213327,147693532.3214512,-22102425.24315439,-9555903.138157943,147692417.7993206,-22108504.8666758,-9553048.414159894,-969626.9065180719,-621134.2772516645,-238130.4982728492,0,0,0
13 Sep 2024 16:52:55.441,30567.20341945572,79993.44097467838,147693397.7635025,-22100116.2830386,-9555283.364114197,147692798.6076467,-22106038.77908084,-9551979.455291638,-969625.861577183,-621134.9720846787,-238130.816326594,0,0,0
13 Sep 2024 16:54:27.193,30567.2044814004,80085.19299473846,147693256.7685134,-22097869.77256214,-9554628.277784025,147693179.4405713,-22103572.21053324,-9550910.287975959,-969624.816434592,-621135.6670498326,-238131.1344408821,0,0,0
13 Sep 2024 16:55:58.963,30567.20554355772,80176.96338688256,147693114.8761631,-22095683.3720865,-9553933.454378312,147693560.3011147,-22101105.14128235,-9549840.903651694,-969623.7710818648,-621136.3621526957,-238131.4526182525,0,0,0
13 Sep 2024 16:57:30.752,30567.2066059268,80268.75207567355,147692977.638983,-22093554.1190893,-9553194.893243046,147693941.1889345,-22098637.57335287,-9548771.303196488,-969622.7255198658,-621137.0573926941,-238131.770858448,0,0,0
13 Sep 2024 16:59:02.555,30567.20766846624,80360.5554835056,147692850.5672576,-22091478.51757373,-9552409.085339708,147694322.0891587,-22096169.60291918,-9547701.528298432,-969621.6797893047,-621137.7527427301,-238132.0891490635,0,0,0
13 Sep 2024 17:00:34.372,30567.20873116205,80452.3724011844,147692739.0612945,-22089452.43897225,-9551573.004847523,147694702.9967465,-22093701.2624944,-9546631.593050791,-969620.6339040399,-621138.4481936321,-238132.4074859079,0,0,0
13 Sep 2024 17:02:06.199,30567.20979397024,80544.19902856462,147692648.3602921,-22087471.27906663,-9550684.184196787,147695083.8959166,-22091232.65422024,-9545561.541728258,-969619.5879073441,-621139.1437166333,-238132.7258557994,0,0,0
13 Sep 2024 17:03:38.032,30567.21085684847,80636.03170788847,147692583.4817332,-22085529.9452422,-9549740.719189549,147695464.7714826,-22088763.87643699,-9544491.416957768,-969618.5418408215,-621139.8392840102,-238133.0442460645,0,0,0
13 Sep 2024 17:05:09.866,30567.21191974547,80727.86600848194,147692549.16779,-22083622.93160416,-9548741.299533227,147695845.6050624,-22086295.04825633,-9543421.270369865,-969617.495754987,-621140.534862224,-238133.3626413345,0,0,0
13 Sep 2024 17:06:41.698,30567.21298261472,80819.69791237498,147692549.8330387,-22081744.3541931,-9547685.211767213,147696226.3799938,-22083826.27769626,-9542351.1487864,-969616.4496955872,-621141.2304208204,-238133.6810276825,0,0,0
13 Sep 2024 17:08:13.523,30567.21404540097,80911.52264376869,147692589.5167817,-22079888.03962394,-9546572.36076501,147696607.0764821,-22081357.69314922,-9541281.107860785,-969615.403717041,-621141.9259236455,-238133.9993885513,0,0,0
13 Sep 2024 17:09:45.336,30567.21510805268,81003.33575155819,147692671.8387091,-22078047.57056497,-9545403.259751264,147696987.676088,-22078889.41428006,-9540211.199463338,-969614.3578701019,-621142.6213369779,-238134.3177085053,0,0,0
13 Sep 2024 17:11:17.133,30567.21617051802,81095.13275729259,147692799.9594961,-22076216.36361232,-9544179.02941577,147697368.1602688,-22076421.56149013,-9539141.475783613,-969613.3122057021,-621143.3166268878,-238134.6359720211,0,0,0
13 Sep 2024 17:12:48.910,30567.21723274902,81186.90951507306,147692976.5467661,-22074387.73457852,-9542901.381709913,147697748.5118692,-22073954.24624179,-9538071.98513644,-969612.2667710781,-621144.0117619969,-238134.9541647248,0,0,0
13 Sep 2024 17:14:20.664,30567.21829471668,81278.66352101555,147693203.7500342,-22072554.94588915,-9541572.582000239,147698128.7205464,-22071487.53585472,-9537002.756702412,-969611.2215947807,-621144.7067233138,-238135.2722779345,0,0,0
13 Sep 2024 17:15:52.391,30567.21935637729,81370.39099760586,147693483.1717077,-22070711.33818164,-9540195.46549429,147698508.7706862,-22069021.5318897,-9535933.834504372,-969610.1767198145,-621145.4014822543,-238135.5902985558,0,0,0
13 Sep 2024 17:17:24.091,30567.22041772328,81462.09129136987,147693815.8625791,-22068850.31465299,-9538773.341633826,147698888.6596238,-22066556.25192149,-9534865.226160312,-969609.1321536899,-621146.0960338451,-238135.9082243219,0,0,0
13 Sep 2024 17:18:55.762,30567.22147873108,81553.76236519078,147694202.2985716,-22066965.50236407,-9537310.024497928,147699268.3789647,-22064091.75072319,-9533796.955412338,-969608.0879195333,-621146.7903626822,-238136.2260481715,0,0,0
13 Sep 2024 17:20:27.405,30567.2225394063,81645.40470406646,147694642.390715,-22065050.74115716,-9535809.730889689,147699647.9307637,-22061628.01526327,-9532729.016611716,-969607.0440118313,-621147.4844724312,-238136.5437717848,0,0,0
13 Sep 2024 17:21:59.018,30567.22359974436,81737.01791289495,147695135.4735192,-22063100.21860001,-9534277.087982334,147700027.3134304,-22059165.05617091,-9531661.414365798,-969606.0004351139,-621148.1783600859,-238136.8613937944,0,0,0
13 Sep 2024 17:23:30.605,30567.22465978478,81828.60540489201,147695680.3381667,-22061108.43135583,-9532717.005109709,147700406.5411427,-22056702.78169103,-9530594.108902084,-969604.9571504891,-621148.8720515259,-238137.1789260358,0,0,0
13 Sep 2024 17:25:02.168,30567.22571953493,81920.16781781567,147696275.2110277,-22059070.38218932,-9531134.730590353,147700785.6165815,-22054241.17468425,-9529527.092791276,-969603.9141507149,-621149.5655515566,-238137.496370716,0,0,0
13 Sep 2024 17:26:33.709,30567.22677903711,82011.70880628051,147696917.8067369,-22056981.50652172,-9529535.697597617,147701164.5549141,-22051780.13690416,-9528460.323447136,-969602.8713941276,-621150.2588878833,-238137.8137405105,0,0,0
13 Sep 2024 17:28:05.232,30567.22783832834,82103.2315691351,147697605.3330796,-22054837.79387883,-9527925.524802238,147701543.3694137,-22049319.58235634,-9527393.763594229,-969601.8288443089,-621150.9520847201,-238138.1310465112,0,0,0
13 Sep 2024 17:29:36.741,30567.22889746716,82194.74116255296,147698334.5381644,-22052635.77435329,-9526309.916132646,147701922.0810326,-22046859.37511174,-9526327.354312301,-969600.7864436805,-621151.6451803707,-238138.4483062401,0,0,0
13 Sep 2024 17:31:08.241,30567.22995649788,82286.24141685432,147699101.7222237,-22050372.62489551,-9524694.654315244,147702300.7056402,-22044399.41219665,-9525261.050966028,-969599.7441485524,-621152.3382038362,-238138.7655329853,0,0,0
13 Sep 2024 17:32:39.736,30567.23101546518,82377.73619127693,147699902.785237,-22048046.16953031,-9523085.517613158,147702679.2592176,-22041939.58985881,-9524194.808582611,-969598.7019150555,-621153.0311843604,-238139.0827401225,0,0,0
13 Sep 2024 17:34:11.231,30567.23207443165,82469.23089497723,147700733.2843958,-22045654.86055361,-9521488.192019153,147703057.7641493,-22039479.76267529,-9523128.564126572,-969597.6596814692,-621153.7241629027,-238139.3999464046,0,0,0
13 Sep 2024 17:35:42.729,30567.2331334395,82560.72917314013,147701588.451829,-22043197.87750752,-9519908.269163791,147703436.2355121,-22037019.83264601,-9522062.275118481,-969596.6174063087,-621154.4171670787,-238139.7171644736,0,0,0
13 Sep 2024 17:37:14.235,30567.23419253945,82652.23540897714,147702463.266652,-22040675.07065343,-9518351.143399252,147703814.6914273,-22034559.68192789,-9520995.890477713,-969595.5750396848,-621155.1102300771,-238140.0344095211,0,0,0
13 Sep 2024 17:38:45.753,30567.23525177283,82743.75317286467,147703352.4934438,-22038087.00246009,-9516821.981502112,147704193.146646,-22032099.21452977,-9519929.368595645,-969594.5325408876,-621155.8033789545,-238140.3516939264,0,0,0
13 Sep 2024 17:40:17.287,30567.23631119388,82835.28715164866,147704250.755663,-22035434.88629904,-9515325.635971827,147704571.6205277,-22029638.30444287,-9518862.654852133,-969593.4898565412,-621156.4966491908,-238140.6690339372,0,0,0
13 Sep 2024 17:41:48.839,30567.23737082168,82926.83899331605,147705152.5512884,-22032720.69252908,-9513866.661714884,147704950.1198593,-22027176.90735774,-9517795.730040679,-969592.4469678998,-621157.1900532767,-238140.9864352681,0,0,0
13 Sep 2024 17:43:20.410,30567.23843067496,83018.41031662188,147706052.3396995,-22029947.04459441,-9512449.216231328,147705328.6513035,-22024714.97975035,-9516728.57529523,-969591.4038564265,-621157.8836034648,-238141.3039035313,0,0,0
13 Sep 2024 17:44:52.003,30567.23949077136,83110.00264571048,147706944.5995213,-22027117.19227539,-9511077.016891535,147705707.2211271,-22022252.48064828,-9515661.172855785,-969590.3605048656,-621158.5773113072,-238141.6214440074,0,0,0
13 Sep 2024 17:46:23.615,30567.24055110417,83201.61540065892,147707823.8675781,-22024235.04040183,-9509753.330365831,147706085.8269029,-22019789.42562231,-9514593.52947171,-969589.3169198036,-621159.2711724043,-238141.9390546903,0,0,0
13 Sep 2024 17:47:55.249,30567.24161167904,83293.24906960828,147708684.8276017,-22021305.01070489,-9508480.889857521,147706464.470614,-22017325.80155317,-9513525.639456311,-969588.2730956376,-621159.9651904516,-238142.2567372695,0,0,0
13 Sep 2024 17:49:26.903,30567.24267248669,83384.90285009611,147709522.3438744,-22018332.06877993,-9507261.900297664,147706843.1489119,-22014861.63001179,-9512457.5121598,-969587.2290415168,-621160.6593593769,-238142.5744889602,0,0,0
13 Sep 2024 17:50:58.574,30567.24373349248,83476.57375072595,147710331.5091558,-22015321.70410923,-9506098.022898724,147707221.8494075,-22012396.99142047,-9511389.182442291,-969586.1847915053,-621161.3536565155,-238142.8922993951,0,0,0
13 Sep 2024 17:52:30.260,30567.24479467301,83568.25974821113,147711107.726464,-22012279.77100047,-9504990.314302763,147707600.5637169,-22009931.94017395,-9510320.673881907,-969585.1403686702,-621162.0480665453,-238143.2101615556,0,0,0
13 Sep 2024 17:54:01.957,30567.24585598238,83659.95687738759,147711846.7334253,-22009212.52253573,-9503939.25113776,147707979.2754406,-22007466.58287671,-9509252.032687765,-969584.0958182216,-621162.742559433,-238143.5280616991,0,0,0
13 Sep 2024 17:55:33.661,30567.24691737718,83751.66138840141,147712544.6677859,-22006126.47417042,-9502944.69675854,147708357.969077,-22005001.0203456,-9508183.302560233,-969583.0511828065,-621163.4371067919,-238143.8459868245,0,0,0
13 Sep 2024 17:57:05.372,30567.24797883703,83843.37151979562,147713198.1206949,-22003028.27426271,-9502005.886205498,147708736.6373417,-22002535.29993838,-9507114.504027165,-969582.0064825714,-621164.1316952594,-238144.1639308203,0,0,0
13 Sep 2024 17:58:37.083,30567.24904030953,83935.08274345659,147713804.1381766,-21999924.79342507,-9501121.48486476,147709115.2615328,-22000069.54339806,-9506045.689859649,-969580.9617689848,-621164.8262905478,-238144.4818779919,0,0,0
13 Sep 2024 18:00:08.793,30567.25010176651,84026.79262653692,147714360.2883513,-21996822.88814259,-9500289.55226855,147709493.8316066,-21997603.81613522,-9504976.888410743,-969579.9170698225,-621165.5208742358,-238144.7998199053,0,0,0
13 Sep 2024 18:01:40.499,30567.25116317979,84118.49873367464,147714864.671291,-21993729.3985217,-9499507.586184379,147709872.337514,-21995138.18362874,-9503908.128063126,-969578.8724128306,-621166.2154278792,-238145.1177481152,0,0,0
13 Sep 2024 18:03:12.197,30567.25222450746,84210.19744483056,147715315.9343196,-21990651.11514443,-9498772.55850365,147710250.7643227,-21992672.74320991,-9502839.451006286,-969577.8278392255,-621166.9099240527,-238145.4356500767,0,0,0
13 Sep 2024 18:04:43.889,30567.25328575622,84301.88933772733,147715713.3122014,-21987594.52673253,-9498080.905710746,147710629.1144278,-21990207.47934824,-9501770.850508334,-969576.7833425105,-621167.6043671407,-238145.7535277866,0,0,0
13 Sep 2024 18:06:15.572,30567.25434689253,84393.57151432196,147716056.5971916,-21984566.00791458,-9497428.629132574,147711007.3758844,-21987742.46996427,-9500702.360344917,-969575.7389555573,-621168.2987351939,-238146.0713712014,0,0,0
